Date,Close,Volume,Open,High,Low
30-06-2020,203.51,34310280,197.882,204.4,197.74
01-07-2020,204.7,32061210,203.14,206.35,201.77
02-07-2020,206.26,29315760,205.68,208.02,205
06-07-2020,210.7,31897630,208.834,211.13,208.09
07-07-2020,208.25,33600730,210.45,214.67,207.99
08-07-2020,212.83,33600030,210.07,213.26,208.69
09-07-2020,214.32,33121680,216.33,216.38,211.47
10-07-2020,213.67,26177630,213.62,214.08,211.08
13-07-2020,207.07,38135610,214.48,215.8,206.5
14-07-2020,208.35,37591820,206.13,208.85,202.03
15-07-2020,208.04,32179410,209.56,211.33,205.03
16-07-2020,203.92,29940650,205.4,205.7,202.31
17-07-2020,202.88,31635280,204.47,205.04,201.39
20-07-2020,211.6,36884840,205,212.3,203.01
21-07-2020,208.75,38105780,213.66,213.94,208.03
22-07-2020,211.75,49605690,209.2,212.3,208.39
23-07-2020,202.54,67457040,207.19,210.92,202.15
24-07-2020,201.3,39826990,200.42,202.86,197.51
27-07-2020,203.85,30160870,201.47,203.97,200.86
28-07-2020,202.02,23251390,203.61,204.7,201.74
29-07-2020,204.06,19632600,202.5,204.65,202.01
30-07-2020,203.9,25079600,201,204.46,199.57
31-07-2020,205.01,51247970,204.4,205.1,199.01
03-08-2020,216.54,78983010,211.52,217.64,210.44
04-08-2020,213.29,49280060,214.17,214.77,210.31
05-08-2020,212.94,28858620,214.9,215,211.57
06-08-2020,216.35,32656840,212.34,216.3705,211.55
07-08-2020,212.48,27820420,214.85,215.7,210.93
10-08-2020,208.25,36716460,211.67,211.88,206.35
11-08-2020,203.38,36446460,207.155,207.65,203.14
12-08-2020,209.19,28041360,205.29,210.28,204.75
13-08-2020,208.7,22588870,209.44,211.35,208.15
14-08-2020,208.9,17958940,208.76,209.59,207.51
17-08-2020,210.28,20184760,209.6,211.1874,208.915
18-08-2020,211.49,21336170,210.53,212.36,209.21
19-08-2020,209.7,27627560,211.49,212.1,209.25
20-08-2020,214.58,26981480,209.54,215,208.91
21-08-2020,213.02,36249320,213.86,216.25,212.85
24-08-2020,213.69,25460150,214.79,215.52,212.43
25-08-2020,216.47,23043700,213.1,216.61,213.1
26-08-2020,221.15,39600830,217.88,222.09,217.36
27-08-2020,226.58,57602200,222.89,231.15,219.4
28-08-2020,228.91,26292900,228.18,230.644,226.58
31-08-2020,225.53,28774160,227,228.7,224.31
01-09-2020,227.27,25791240,225.51,227.45,224.43
02-09-2020,231.65,34080840,227.97,232.86,227.35
03-09-2020,217.3,58400290,229.27,229.31,214.9602
04-09-2020,214.25,59664070,215.1,218.3599,205.19
08-09-2020,202.66,52924330,206.5,210.03,202.2
09-09-2020,211.29,45678990,207.6,214.8399,206.7
10-09-2020,205.37,35461510,213.4,214.74,204.11
11-09-2020,204.03,33620070,207.2,208.63,201.24
14-09-2020,205.41,30375770,204.24,209.2,204.03
15-09-2020,208.78,21823940,208.42,209.78,206.93
16-09-2020,205.05,26372460,210.62,210.65,204.64
17-09-2020,202.91,34011260,200.05,204.33,199.96
18-09-2020,200.39,55225330,202.8,203.65,196.25
21-09-2020,202.54,39839660,197.19,202.71,196.38
22-09-2020,207.42,33517070,205.06,208.1,202.075
23-09-2020,200.59,30803780,207.9,208.1,200.03
24-09-2020,203.19,31202490,199.85,205.57,199.2
25-09-2020,207.82,29437310,203.55,209.04,202.54
28-09-2020,209.44,32004940,210.88,212.57,208.06
29-09-2020,207.26,24464470,209.35,210.07,206.81
30-09-2020,210.33,33829090,207.73,211.98,206.54
01-10-2020,212.46,27158420,213.49,213.99,211.32
02-10-2020,206.19,33154780,208,210.99,205.54
05-10-2020,210.38,21331560,207.22,210.41,206.98
06-10-2020,205.91,28554260,208.82,210.18,204.82
07-10-2020,209.83,25681050,207.06,210.11,206.72
08-10-2020,210.58,19925840,210.51,211.19,208.32
09-10-2020,215.81,26458050,211.23,215.86,211.23
12-10-2020,221.4,40461370,218.79,223.86,216.81
13-10-2020,222.86,28950840,222.72,225.21,220.43
14-10-2020,220.86,23451710,223,224.22,219.13
15-10-2020,219.66,22733060,217.1,220.36,216.01
16-10-2020,219.66,26057880,220.15,222.29,219.32
19-10-2020,214.22,27625840,220.415,222.3,213.72
20-10-2020,214.65,22753510,215.8,217.37,213.0901
21-10-2020,214.8,22724910,213.12,216.92,213.12
22-10-2020,214.89,22351450,213.93,216.055,211.7
23-10-2020,216.23,18879610,215.03,216.28,213.16
26-10-2020,210.08,37111560,213.85,216.3399,208.1
27-10-2020,213.25,36700330,211.59,214.67,210.329
28-10-2020,202.68,51195590,207.67,208.84,202.1
29-10-2020,204.72,31432560,204.07,207.36,203.37
30-10-2020,202.47,36980110,203.5,204.29,199.62
02-11-2020,202.33,30842160,204.29,205.28,200.12
03-11-2020,206.43,27512030,203.89,208.12,203.12
04-11-2020,216.39,42311780,214.02,218.32,212.4185
05-11-2020,223.29,36080140,222.04,224.12,221.15
06-11-2020,223.72,25231900,222.26,224.36,218.03
09-11-2020,218.39,44394950,224.435,228.12,217.88
10-11-2020,211.01,44045120,214.5,216.5,209.72
11-11-2020,216.55,29440790,212.39,218.04,212.2
12-11-2020,215.44,21616120,217.21,219.11,214.46
13-11-2020,216.51,18630310,216.36,217.42,214.16
16-11-2020,217.23,24953340,214.87,217.74,214.52
17-11-2020,214.46,24154110,216.1,217.68,214.08
18-11-2020,211.08,28372790,213.65,215.17,210.93
19-11-2020,212.42,24792750,211.38,213.03,209.93
20-11-2020,210.39,22843120,212.2,213.285,210
23-11-2020,210.11,25683510,210.95,212.29,208.16
24-11-2020,213.86,33979730,209.59,214.25,208.86
25-11-2020,213.87,21012890,215.11,215.29,212.46
27-11-2020,215.23,14512210,214.85,216.27,214.04
30-11-2020,214.07,33064750,214.1,214.76,210.835
01-12-2020,216.21,30931320,214.51,217.32,213.35
02-12-2020,215.37,23724510,214.88,215.47,212.8
03-12-2020,214.24,25120920,214.61,216.3757,213.65
04-12-2020,214.36,24666040,214.22,215.38,213.18
07-12-2020,214.29,24620000,214.37,215.54,212.99
08-12-2020,216.01,23284090,213.97,216.95,212.89
09-12-2020,211.8,32440600,215.16,215.225,211.214
10-12-2020,210.52,26467020,211.77,213.08,210.36
11-12-2020,213.26,30979440,210.05,213.32,209.11
14-12-2020,214.2,28798380,213.1,216.21,212.88
15-12-2020,214.13,27018110,215.165,215.42,212.24
16-12-2020,219.28,35023250,214.75,220.11,214.72
17-12-2020,219.42,32515780,219.87,220.89,217.92
18-12-2020,218.59,63354920,218.59,219.69,216.02
21-12-2020,222.59,37181890,217.55,224,217.2801
22-12-2020,223.94,22643400,222.69,225.63,221.85
23-12-2020,221.02,18699640,223.11,223.5589,220.8
24-12-2020,222.75,10550570,221.42,223.61,221.2
28-12-2020,224.96,17933500,224.45,226.03,223.02
29-12-2020,224.15,17403210,226.31,227.18,223.58
30-12-2020,221.68,20272340,225.23,225.63,221.47
31-12-2020,222.42,20942130,221.7,223,219.68
04-01-2021,217.69,37130140,222.53,223,214.81
05-01-2021,217.9,23822950,217.26,218.52,215.7
06-01-2021,212.25,35930650,212.17,216.4899,211.94
07-01-2021,218.29,27694480,214.04,219.34,213.71
08-01-2021,219.62,22956210,218.68,220.58,217.0261
11-01-2021,217.49,23047030,218.47,218.91,216.73
12-01-2021,214.93,23249340,216.5,217.1,213.3202
13-01-2021,216.34,20087080,214.02,216.76,213.9266
14-01-2021,213.02,29346740,215.91,217.46,212.74
15-01-2021,212.65,31746510,213.52,214.51,212.03
19-01-2021,216.44,30480860,213.75,216.98,212.63
20-01-2021,224.34,37777260,217.7,225.79,217.2908
21-01-2021,224.97,30749550,224.7,226.3,222.42
22-01-2021,225.95,30172660,227.08,230.07,225.8
25-01-2021,229.53,33152100,229.12,229.78,224.22
26-01-2021,232.33,49169600,231.86,234.18,230.08
27-01-2021,232.9,69870640,238,240.44,230.14
28-01-2021,238.93,49111160,235.61,242.64,235.09
29-01-2021,231.96,42503140,235.99,238.02,231.35
01-02-2021,239.65,33314190,235.06,242.5,232.43
02-02-2021,239.51,25916340,241.3,242.31,238.69
03-02-2021,243,27158100,239.57,245.09,239.26
04-02-2021,242.01,25296100,242.66,243.2399,240.37
05-02-2021,242.2,18054750,242.23,243.28,240.42
08-02-2021,242.47,22211930,243.15,243.68,240.81
09-02-2021,243.77,23564950,241.87,244.76,241.38
10-02-2021,242.82,22186710,245,245.92,240.89
11-02-2021,244.49,15751060,244.78,245.15,242.15
12-02-2021,244.99,16561080,243.933,245.3,242.73
16-02-2021,243.7,26728490,245.03,246.13,242.92
17-02-2021,244.2,21673110,241.32,244.31,240.94
18-02-2021,243.79,16925560,241.8,243.93,240.86
19-02-2021,240.97,25262600,243.75,243.86,240.18
22-02-2021,234.51,36446940,237.42,237.93,232.4
23-02-2021,233.27,30228700,230.325,234.83,228.73
24-02-2021,234.55,26339750,230.01,235.2,229
25-02-2021,228.99,39542240,232.08,234.5852,227.88
26-02-2021,232.38,37819230,231.525,235.37,229.54
01-03-2021,236.94,25332840,235.9,237.47,233.15
02-03-2021,233.87,22812460,237.01,237.3,233.45
03-03-2021,227.56,34029530,232.155,233.5799,227.26
04-03-2021,226.73,44727790,226.735,232.49,224.26
05-03-2021,231.6,41872770,229.517,233.27,226.46
08-03-2021,227.39,35267440,231.37,233.365,227.13
09-03-2021,233.78,33080530,232.88,235.3839,231.67
10-03-2021,232.42,29746810,237,237,232.04
11-03-2021,237.13,29907590,234.96,239.17,234.31
12-03-2021,235.75,22653660,234.01,235.82,233.23
15-03-2021,234.81,26042670,234.96,235.185,231.81
16-03-2021,237.71,28092200,236.28,240.055,235.94
17-03-2021,237.04,29562100,236.15,238.55,233.23
18-03-2021,230.72,34852250,232.56,234.19,230.33
19-03-2021,230.35,46430730,231.02,232.474,229.3496
22-03-2021,235.99,30127010,230.27,236.9,230.14
23-03-2021,237.58,31638380,237.485,241.05,237.07
24-03-2021,235.46,25620130,237.845,238,235.32
25-03-2021,232.34,34061850,235.3,236.94,231.57
26-03-2021,236.48,25479850,231.55,236.71,231.55
29-03-2021,235.24,25227460,236.59,236.8,231.88
30-03-2021,231.85,24792010,233.525,233.85,231.1
31-03-2021,235.77,43623470,232.91,239.1,232.39
01-04-2021,242.35,30337980,238.47,242.84,238.0501
05-04-2021,249.07,36910610,242.76,249.96,242.7
06-04-2021,247.86,22931920,247.61,249.4,246.88
07-04-2021,249.9,22719840,247.81,250.93,247.19
08-04-2021,253.25,23625200,252.77,254.139,252
09-04-2021,255.85,24326830,252.87,255.99,252.44
12-04-2021,255.91,27148670,254.71,257.67,254.62
13-04-2021,258.49,23837470,257.257,259.19,256.83
14-04-2021,255.59,23070940,257.475,258.83,255.16
15-04-2021,259.5,25627480,257.931,259.93,257.73
16-04-2021,260.74,24878580,259.47,261,257.6014
19-04-2021,258.74,23209260,260.19,261.48,257.821
20-04-2021,258.26,19722880,257.82,260.2,256.84
21-04-2021,260.58,24030380,258.94,260.68,257.25
22-04-2021,257.17,25606150,260.21,261.78,255.64
23-04-2021,261.15,21499290,257.88,261.51,257.27
26-04-2021,261.55,19763350,261.66,262.435,260.17
27-04-2021,261.97,31014210,261.585,263.19,260.12
28-04-2021,254.56,46903120,256.078,256.5399,252.95
29-04-2021,252.51,40589020,255.46,256.1,249
30-04-2021,252.18,30945100,249.74,253.08,249.6
03-05-2021,251.86,19626570,253.4,254.35,251.12
04-05-2021,247.79,32756050,250.97,251.21,245.76
05-05-2021,246.47,21901330,249.06,249.5,245.82
06-05-2021,249.73,26491090,246.45,249.86,244.69
07-05-2021,252.46,27032910,252.15,254.3,251.17
10-05-2021,247.18,29299890,250.87,251.73,247.12
11-05-2021,246.23,33641590,244.55,246.6,242.57
12-05-2021,239,36684370,242.165,244.38,238.07
13-05-2021,243.03,29624300,241.8,245.6,241.42
14-05-2021,248.15,23901080,245.575,249.18,245.49
17-05-2021,245.18,24938180,246.55,246.59,243.52
18-05-2021,243.08,20167980,246.27,246.41,242.9
19-05-2021,243.12,25739810,239.31,243.23,238.6
20-05-2021,246.48,21800720,243.96,247.95,243.86
21-05-2021,245.17,21863060,247.565,248.33,244.74
24-05-2021,250.78,21411550,247.785,251.16,247.51
25-05-2021,251.72,17704300,251.769,252.75,250.82
26-05-2021,251.49,17771600,251.43,252.94,250.75
27-05-2021,249.31,24426240,251.17,251.48,249.25
28-05-2021,249.68,18274940,250.995,252.08,249.56
01-06-2021,247.4,23213310,251.23,251.29,246.96
02-06-2021,247.3,19406710,248.125,249.27,245.84
03-06-2021,245.71,25307710,245.22,246.34,243
04-06-2021,250.79,25281090,247.76,251.65,247.51
07-06-2021,253.81,23079170,249.98,254.09,249.81
08-06-2021,252.57,22455000,255.16,256.01,252.51
09-06-2021,253.59,17937630,253.81,255.53,253.21
